id,depaAirport,arriAirport,td,ta
ddh_13398,DHUW,VIOC,2025/4/30 17:45,2025/4/30 19:27
ddh_13399,VWSF,RRES,2025/4/30 18:45,2025/4/30 21:08
ddh_13400,RRES,MXYE,2025/4/30 16:53,2025/4/30 18:35
ddh_13401,VIOC,DHUW,2025/4/30 14:20,2025/4/30 16:34
ddh_13402,MXYE,RRES,2025/4/30 16:53,2025/4/30 18:50
ddh_13403,ORXC,VWSF,2025/4/30 21:23,2025/4/30 23:19
ddh_13404,RTHW,ORXC,2025/4/30 19:12,2025/4/30 20:40
ddh_13405,RRES,VWSF,2025/4/30 15:02,2025/4/30 17:17
ddh_13406,DQUC,VIOC,2025/4/30 20:24,2025/4/30 22:58
ddh_13407,ORXC,RTHW,2025/4/30 10:51,2025/4/30 12:23
ddh_13408,VWSF,RRES,2025/4/30 11:09,2025/4/30 13:27
ddh_13409,RRES,MXYE,2025/4/30 13:00,2025/4/30 14:40
ddh_13410,VIOC,DQUC,2025/4/30 16:46,2025/4/30 19:12
ddh_13411,VWSF,ORXC,2025/4/30 7:33,2025/4/30 9:45
ddh_13412,MXYE,RRES,2025/4/30 10:32,2025/4/30 12:29
ddh_13413,VIOC,RTWL,2025/4/30 17:24,2025/4/30 19:40
ddh_13414,VIOC,JFEE,2025/4/30 16:52,2025/4/30 18:49
ddh_13415,VIOC,SLPJ,2025/4/30 18:43,2025/4/30 20:18
ddh_13416,VIOC,XQWL,2025/4/30 17:12,2025/4/30 18:40
ddh_13417,JFEE,RRES,2025/4/30 7:26,2025/4/30 9:17
ddh_13418,JFEE,VIOC,2025/4/30 10:41,2025/4/30 12:36
ddh_13419,AXWS,VIOC,2025/4/30 23:33,2025/5/1 1:59
ddh_13420,XQWL,VIOC,2025/4/30 11:01,2025/4/30 12:30
ddh_13421,RRES,JFEE,2025/5/1 0:03,2025/5/1 1:37
ddh_13422,VIOC,JFEE,2025/4/30 7:17,2025/4/30 9:18
ddh_13423,VIOC,XQWL,2025/4/30 7:59,2025/4/30 9:21
ddh_13424,VIOC,AXWS,2025/4/30 20:30,2025/4/30 22:41
ddh_13425,JFEE,VIOC,2025/4/30 9:39,2025/4/30 11:36
ddh_13426,MXYE,VIOC,2025/4/30 8:36,2025/4/30 10:44
ddh_13427,UDGM,VIOC,2025/4/30 22:25,2025/5/1 0:33
ddh_13428,JFEE,RRES,2025/4/30 13:42,2025/4/30 15:32
ddh_13429,RRES,JFEE,2025/4/30 13:20,2025/4/30 15:00
ddh_13430,VIOC,VWTX,2025/4/30 17:18,2025/4/30 18:04
ddh_13431,RRES,JFEE,2025/4/30 10:33,2025/4/30 12:15
ddh_13432,VIOC,JFEE,2025/4/30 13:25,2025/4/30 15:30
ddh_13433,VIOC,UDGM,2025/4/30 19:05,2025/4/30 21:05
ddh_13434,JFEE,VIOC,2025/4/30 14:24,2025/4/30 16:22
ddh_13435,STEC,VIOC,2025/4/30 13:44,2025/4/30 15:52
ddh_13436,NDUJ,VIOC,2025/4/30 21:15,2025/4/30 23:01
ddh_13437,JFEE,RRES,2025/4/30 16:21,2025/4/30 18:08
ddh_13438,VIOC,STEC,2025/4/30 10:03,2025/4/30 12:01
ddh_13439,VIOC,JFEE,2025/4/30 10:49,2025/4/30 12:51
ddh_13440,VWTX,VIOC,2025/4/30 7:34,2025/4/30 8:15
ddh_13441,VIOC,NDUJ,2025/4/30 18:17,2025/4/30 20:00
ddh_13442,JFEE,VIOC,2025/4/30 20:46,2025/4/30 22:45
ddh_13443,SLPJ,VIOC,2025/4/30 21:23,2025/4/30 23:05
ddh_13444,XQWL,VIOC,2025/4/30 20:11,2025/4/30 21:55
ddh_13445,RTWL,VIOC,2025/4/30 21:34,2025/4/30 23:47
ddh_13446,VIOC,MXYE,2025/4/30 12:01,2025/4/30 14:09
ddh_13447,VIOC,KCUC,2025/4/30 10:06,2025/4/30 11:50
ddh_13448,RRES,WUZI,2025/4/30 6:54,2025/4/30 9:15
ddh_13449,RTHW,VIOC,2025/4/30 14:35,2025/4/30 15:37
ddh_13450,KCUC,VIOC,2025/4/30 12:46,2025/4/30 14:09
ddh_13451,MXYE,VIOC,2025/4/30 10:28,2025/4/30 12:31
ddh_13452,KCUC,VIOC,2025/4/30 11:59,2025/4/30 13:22
ddh_13453,VIOC,RTHW,2025/4/30 6:27,2025/4/30 7:33
ddh_13454,MXYE,VIOC,2025/4/30 19:45,2025/4/30 21:58
ddh_13455,VIOC,MXYE,2025/4/30 6:38,2025/4/30 8:38
ddh_13456,WUZI,VIOC,2025/4/30 12:01,2025/4/30 13:46
ddh_13457,DTEM,VIOC,2025/4/30 9:16,2025/4/30 10:22
ddh_13458,VIOC,DTEM,2025/4/30 6:55,2025/4/30 8:09
ddh_13459,WUZI,VIOC,2025/4/30 20:01,2025/4/30 21:36
ddh_13460,VIOC,WUZI,2025/4/30 8:35,2025/4/30 10:26
ddh_13461,MXYE,VIOC,2025/4/30 16:52,2025/4/30 19:08
ddh_13462,WUZI,VIOC,2025/4/30 11:03,2025/4/30 12:48
ddh_13463,VIOC,MXYE,2025/4/30 21:21,2025/4/30 23:17
ddh_13464,VIOC,WUZI,2025/4/30 16:34,2025/4/30 18:59
ddh_13465,VIOC,MXYE,2025/4/30 15:52,2025/4/30 17:47
ddh_13466,VIOC,WUZI,2025/4/30 7:47,2025/4/30 9:44
ddh_13467,WUZI,VIOC,2025/4/30 19:37,2025/4/30 21:15
ddh_13468,TATC,JZAO,2025/4/30 18:40,2025/4/30 20:50
ddh_13469,WUZI,RRES,2025/4/30 19:46,2025/4/30 22:00
ddh_13470,RTHW,VIOC,2025/4/30 22:59,2025/4/30 23:59
ddh_13471,VIOC,MXYE,2025/4/30 12:57,2025/4/30 15:00
ddh_13472,VIOC,WUZI,2025/4/30 16:15,2025/4/30 18:21
ddh_13473,RRES,WUZI,2025/4/30 9:16,2025/4/30 11:38
ddh_13474,VIOC,RTHW,2025/4/30 22:05,2025/4/30 23:11
ddh_13475,WUZI,RRES,2025/4/30 10:20,2025/4/30 12:35
ddh_13476,MXYE,VIOC,2025/4/30 15:38,2025/4/30 17:52
ddh_13477,WGAC,VIOC,2025/4/30 12:12,2025/4/30 16:07
ddh_13478,RTHW,FDOQ,2025/4/30 9:19,2025/4/30 11:39
ddh_13479,VIOC,WGAC,2025/4/30 7:27,2025/4/30 10:38
ddh_13480,VIOC,BTTC,2025/4/30 11:42,2025/4/30 15:13
ddh_13481,TYHI,RTHW,2025/4/30 17:54,2025/4/30 20:45
ddh_13482,PMXY,RTHW,2025/4/30 20:37,2025/4/30 22:56
ddh_13483,PKYJ,VIOC,2025/4/30 23:04,2025/5/1 0:30
ddh_13484,UICV,TYHI,2025/4/30 14:52,2025/4/30 16:31
ddh_13485,WGAC,PMXY,2025/4/30 17:01,2025/4/30 19:38
ddh_13486,VSZH,VIOC,2025/4/30 18:41,2025/4/30 22:47
ddh_13487,VIOC,PKYJ,2025/4/30 20:32,2025/4/30 22:04
ddh_13488,TATC,GTCZ,2025/4/30 7:22,2025/4/30 8:42
ddh_13489,VIOC,VSZH,2025/4/30 13:15,2025/4/30 17:27
ddh_13490,TYHI,UICV,2025/4/30 11:45,2025/4/30 13:32
ddh_13491,PMXY,WGAC,2025/4/30 13:10,2025/4/30 15:34
ddh_13492,TEEO,VIOC,2025/4/30 8:32,2025/4/30 9:44
ddh_13493,RTHW,TYHI,2025/4/30 8:04,2025/4/30 10:26
ddh_13494,VIOC,KCUC,2025/4/30 9:19,2025/4/30 11:02
ddh_13495,TPWY,VIOC,2025/4/30 12:48,2025/4/30 16:59
ddh_13496,VIOC,TEEO,2025/4/30 6:15,2025/4/30 7:17
ddh_13497,VIOC,TPWY,2025/4/30 7:02,2025/4/30 10:18
ddh_13498,RRES,RTHW,2025/4/30 15:48,2025/4/30 17:10
ddh_13499,FDOQ,RTHW,2025/4/30 22:34,2025/5/1 1:33
ddh_13500,PKYJ,RRES,2025/4/30 13:04,2025/4/30 14:40
ddh_13501,RRES,PKYJ,2025/4/30 9:58,2025/4/30 11:42
ddh_13502,RTHW,RRES,2025/4/30 6:49,2025/4/30 8:05
ddh_13503,BTTC,VIOC,2025/4/30 19:12,2025/4/30 22:09
ddh_13504,UICV,VIOC,2025/4/30 11:36,2025/4/30 15:10
ddh_13505,VIOC,BTTC,2025/4/30 14:33,2025/4/30 17:41
ddh_13506,RTHW,FDOQ,2025/4/30 19:07,2025/4/30 21:24
ddh_13507,VIOC,UICV,2025/4/30 7:03,2025/4/30 9:57
ddh_13508,FDOQ,RTHW,2025/4/30 13:53,2025/4/30 16:51
ddh_13509,BTTC,VIOC,2025/4/30 16:58,2025/4/30 20:16
ddh_13510,RTHW,AICJ,2025/4/30 11:15,2025/4/30 13:30
ddh_13511,RTHW,XVFW,2025/4/30 9:54,2025/4/30 12:29
ddh_13512,XVFW,RTHW,2025/4/30 14:03,2025/4/30 17:05
ddh_13513,AICJ,RTHW,2025/4/30 11:32,2025/4/30 14:32
ddh_13514,VRYX,RTHW,2025/4/30 14:44,2025/4/30 16:59
ddh_13515,MXYE,RTHW,2025/4/30 6:45,2025/4/30 8:38
ddh_13516,SHZB,VRYX,2025/4/30 12:34,2025/4/30 13:52
ddh_13517,RTHW,AICJ,2025/4/30 8:06,2025/4/30 10:36
ddh_13518,TATC,RTHW,2025/4/30 20:26,2025/4/30 22:15
ddh_13519,RTHW,PMXY,2025/4/30 9:52,2025/4/30 12:01
ddh_13520,BTTC,TATC,2025/4/30 15:16,2025/4/30 18:33
ddh_13521,RTHW,DQUC,2025/4/30 18:13,2025/4/30 21:14
ddh_13522,TATC,BTTC,2025/4/30 9:52,2025/4/30 12:54
ddh_13523,RTHW,GDHI,2025/4/30 18:51,2025/4/30 20:56
ddh_13524,RTHW,TATC,2025/4/30 6:43,2025/4/30 8:24
ddh_13525,NDUJ,RTHW,2025/4/30 19:25,2025/4/30 21:54
ddh_13526,GDHI,RTHW,2025/4/30 22:28,2025/5/1 1:12
ddh_13527,MLUQ,RTHW,2025/4/30 22:46,2025/5/1 0:13
ddh_13528,TPWY,NDUJ,2025/4/30 15:10,2025/4/30 17:50
ddh_13529,XVFW,MLUQ,2025/4/30 20:07,2025/4/30 22:01
ddh_13530,DQUC,RTHW,2025/4/30 22:26,2025/5/1 1:33
ddh_13531,WCBM,RTHW,2025/4/30 10:35,2025/4/30 13:14
ddh_13532,NDUJ,TPWY,2025/4/30 11:31,2025/4/30 13:55
ddh_13533,MLUQ,XVFW,2025/4/30 17:10,2025/4/30 19:04
ddh_13534,RTHW,NDUJ,2025/4/30 7:36,2025/4/30 9:46
ddh_13535,RTHW,WCBM,2025/4/30 6:49,2025/4/30 8:51
ddh_13536,MTLP,RTHW,2025/4/30 21:49,2025/5/1 1:05
ddh_13537,RTHW,MLUQ,2025/4/30 14:07,2025/4/30 15:33
ddh_13538,AICJ,RTHW,2025/4/30 14:47,2025/4/30 17:54
ddh_13539,KQCH,RRES,2025/4/30 23:45,2025/5/1 1:25
ddh_13540,MTLP,RTHW,2025/4/30 20:42,2025/5/1 0:12
ddh_13541,KYFK,RRES,2025/4/30 17:12,2025/4/30 18:28
ddh_13542,RERF,RRES,2025/4/30 14:02,2025/4/30 16:38
ddh_13543,RRES,KQCH,2025/4/30 21:21,2025/4/30 22:47
ddh_13544,RTHW,MTLP,2025/4/30 16:20,2025/4/30 18:47
ddh_13545,RRES,RERF,2025/4/30 10:47,2025/4/30 13:03
ddh_13546,RRES,KYFK,2025/4/30 14:00,2025/4/30 15:12
ddh_13547,AICJ,RRES,2025/4/30 10:38,2025/4/30 13:06
ddh_13548,RTHW,MTLP,2025/4/30 17:59,2025/4/30 20:22
ddh_13549,EFSS,RRES,2025/4/30 10:23,2025/4/30 12:38
ddh_13550,JZAO,RRES,2025/5/1 2:35,2025/5/1 4:47
ddh_13551,RRES,AICJ,2025/4/30 7:20,2025/4/30 9:24
ddh_13552,AHZP,RRES,2025/4/30 17:11,2025/4/30 19:04
ddh_13553,RRES,EFSS,2025/4/30 7:12,2025/4/30 9:06
ddh_13554,RRES,JZAO,2025/4/30 19:51,2025/4/30 22:18
ddh_13555,VRYX,SHZB,2025/4/30 10:01,2025/4/30 11:19
ddh_13556,RRES,AHZP,2025/4/30 14:05,2025/4/30 15:56
ddh_13557,TPWY,RRES,2025/4/30 12:51,2025/4/30 16:52
ddh_13558,BZYU,RRES,2025/4/30 13:40,2025/4/30 17:20
ddh_13559,HXHL,RRES,2025/4/30 22:41,2025/5/1 0:22
ddh_13560,RRES,TPWY,2025/4/30 8:09,2025/4/30 11:28
ddh_13561,RRES,BZYU,2025/4/30 8:08,2025/4/30 11:43
ddh_13562,RTHW,VRYX,2025/4/30 7:06,2025/4/30 8:58
ddh_13563,JVVZ,HXHL,2025/4/30 20:38,2025/4/30 21:46
ddh_13564,SLPJ,RRES,2025/4/30 9:23,2025/4/30 10:56
ddh_13565,JFEE,RTHW,2025/4/30 19:30,2025/4/30 21:23
ddh_13566,NDUJ,RRES,2025/4/30 17:28,2025/4/30 19:09
ddh_13567,HXHL,JVVZ,2025/4/30 18:35,2025/4/30 19:39
ddh_13568,RRES,SLPJ,2025/4/30 7:01,2025/4/30 8:14
ddh_13569,RTHW,JFEE,2025/4/30 16:10,2025/4/30 17:47
ddh_13570,RRES,NDUJ,2025/4/30 14:32,2025/4/30 16:05
ddh_13571,RRES,HXHL,2025/4/30 15:06,2025/4/30 16:30
ddh_13572,ENDP,RRES,2025/4/30 17:52,2025/4/30 20:06
ddh_13573,GDHI,RRES,2025/4/30 10:39,2025/4/30 12:42
ddh_13574,RRES,GDHI,2025/4/30 9:40,2025/4/30 11:22
ddh_13575,RRES,ENDP,2025/4/30 14:25,2025/4/30 16:17
ddh_13576,RRES,GDHI,2025/4/30 7:22,2025/4/30 9:02
ddh_13577,RRES,AVSX,2025/4/30 7:17,2025/4/30 9:19
ddh_13578,DHUW,RRES,2025/4/30 23:06,2025/5/1 0:50
ddh_13579,ENDP,RRES,2025/4/30 11:25,2025/4/30 13:43
ddh_13580,STEC,RRES,2025/4/30 21:32,2025/4/30 23:34
ddh_13581,RRES,ENDP,2025/4/30 7:58,2025/4/30 9:50
ddh_13582,RRES,DHUW,2025/4/30 20:16,2025/4/30 21:59
ddh_13583,RRES,FDOQ,2025/4/30 14:26,2025/4/30 16:14
ddh_13584,RRES,STEC,2025/4/30 18:14,2025/4/30 20:09
ddh_13585,UDGM,RRES,2025/4/30 9:50,2025/4/30 11:50
ddh_13586,AVSX,RRES,2025/4/30 10:27,2025/4/30 12:51
ddh_13587,VRYX,RRES,2025/4/30 22:02,2025/4/30 23:43
ddh_13588,FDOQ,RRES,2025/4/30 17:39,2025/4/30 19:49
ddh_13589,RRES,UDGM,2025/4/30 6:51,2025/4/30 8:30
ddh_13590,RRES,VRYX,2025/4/30 18:49,2025/4/30 20:32
ddh_13591,XVFW,RRES,2025/4/30 7:21,2025/4/30 9:19
ddh_13592,GDHI,RRES,2025/4/30 22:46,2025/5/1 0:45
ddh_13593,WCBM,RRES,2025/4/30 17:43,2025/4/30 20:16
ddh_13594,VSSV,RRES,2025/4/30 17:16,2025/4/30 19:11
ddh_13595,RRES,XVFW,2025/4/30 21:09,2025/4/30 23:09
ddh_13596,RRES,GDHI,2025/4/30 19:39,2025/4/30 21:24
ddh_13597,RRES,WCBM,2025/4/30 14:11,2025/4/30 16:18
ddh_13598,RRES,VSSV,2025/4/30 14:27,2025/4/30 16:13
ddh_13599,GDHI,RRES,2025/4/30 14:06,2025/4/30 16:01
ddh_13600,RRES,STGW,2025/4/30 17:17,2025/4/30 19:05
ddh_13601,RRES,NJRH,2025/4/30 21:26,2025/4/30 22:52
ddh_13602,FDOQ,VIOC,2025/4/30 16:18,2025/4/30 18:50
ddh_13603,VIOC,TYHI,2025/4/30 19:02,2025/4/30 21:12
ddh_13604,XQWL,RRES,2025/4/30 16:25,2025/4/30 17:40
ddh_13605,VIOC,FDOQ,2025/4/30 13:12,2025/4/30 15:09
ddh_13606,TYHI,VIOC,2025/4/30 13:31,2025/4/30 15:52
ddh_13607,STGW,RRES,2025/4/30 11:40,2025/4/30 14:04
ddh_13608,RRES,XQWL,2025/4/30 13:56,2025/4/30 15:04
ddh_13609,VIOC,TYHI,2025/4/30 10:34,2025/4/30 12:36
ddh_13610,RRES,STGW,2025/4/30 8:33,2025/4/30 10:25
ddh_13611,MTLP,VIOC,2025/4/30 15:27,2025/4/30 18:27
ddh_13612,UICV,RRES,2025/4/30 11:35,2025/4/30 15:25
ddh_13613,TEEO,RRES,2025/4/30 22:56,2025/5/1 0:32
ddh_13614,RRES,UICV,2025/4/30 7:35,2025/4/30 10:26
ddh_13615,RRES,TEEO,2025/4/30 19:57,2025/4/30 21:32
ddh_13616,VIOC,MTLP,2025/4/30 11:18,2025/4/30 13:17
ddh_13617,VYPF,RRES,2025/4/30 10:25,2025/4/30 12:49
ddh_13618,AXWS,RRES,2025/4/30 9:58,2025/4/30 12:11
ddh_13619,DQUC,RRES,2025/4/30 10:10,2025/4/30 12:47
ddh_13620,RRES,VYPF,2025/4/30 7:09,2025/4/30 9:05
ddh_13621,RRES,AXWS,2025/4/30 7:03,2025/4/30 8:57
ddh_13622,RRES,DQUC,2025/4/30 6:34,2025/4/30 8:46
ddh_13623,STGW,RRES,2025/4/30 20:39,2025/4/30 22:44
ddh_13624,TYHI,VIOC,2025/5/1 0:13,2025/5/1 2:17
ddh_13625,NJRH,RRES,2025/4/30 23:37,2025/5/1 1:05
ddh_13626,QGJR,JVVZ,2025/4/30 15:32,2025/4/30 17:27
ddh_13627,VIOC,JZAO,2025/4/30 10:15,2025/4/30 12:34
ddh_13628,AVSX,VIOC,2025/4/30 17:21,2025/4/30 20:13
ddh_13629,VIOC,QGJR,2025/4/30 13:44,2025/4/30 14:22
ddh_13630,VYPF,VIOC,2025/4/30 20:04,2025/4/30 22:41
ddh_13631,MELK,VIOC,2025/4/30 20:49,2025/4/30 23:29
ddh_13632,AHZP,VIOC,2025/4/30 11:54,2025/4/30 14:05
ddh_13633,VIOC,VYPF,2025/4/30 16:31,2025/4/30 18:50
ddh_13634,VIOC,AICJ,2025/4/30 8:17,2025/4/30 10:43
ddh_13635,VIOC,MELK,2025/4/30 17:31,2025/4/30 19:42
ddh_13636,VIOC,AHZP,2025/4/30 8:46,2025/4/30 10:22
ddh_13637,TYHI,VIOC,2025/4/30 10:38,2025/4/30 13:01
ddh_13638,EQLA,VIOC,2025/4/30 20:28,2025/4/30 22:36
ddh_13639,AICJ,VIOC,2025/4/30 12:01,2025/4/30 14:43
ddh_13640,XVFW,VIOC,2025/4/30 8:09,2025/4/30 10:27
ddh_13641,VIOC,EQLA,2025/4/30 17:35,2025/4/30 19:20
ddh_13642,VIOC,XVFW,2025/4/30 21:40,2025/4/30 23:38
ddh_13643,ENDP,VIOC,2025/4/30 7:05,2025/4/30 9:37
ddh_13644,HXHL,VIOC,2025/4/30 11:46,2025/4/30 13:38
ddh_13645,GDHI,VIOC,2025/4/30 19:57,2025/4/30 22:16
ddh_13646,VIOC,TYHI,2025/4/30 7:52,2025/4/30 9:44
ddh_13647,VIOC,ENDP,2025/4/30 20:18,2025/4/30 22:33
ddh_13648,VSSV,VIOC,2025/4/30 11:52,2025/4/30 14:14
ddh_13649,VIOC,GDHI,2025/4/30 16:13,2025/4/30 18:07
ddh_13650,VIOC,HXHL,2025/4/30 8:40,2025/4/30 10:32
ddh_13651,JZAO,VIOC,2025/4/30 14:00,2025/4/30 16:44
ddh_13652,GDHI,VIOC,2025/4/30 14:17,2025/4/30 16:46
ddh_13653,QGJR,VIOC,2025/4/30 22:08,2025/4/30 22:53
ddh_13654,VIOC,VSSV,2025/4/30 8:35,2025/4/30 10:28
ddh_13655,VIOC,GDHI,2025/4/30 10:25,2025/4/30 12:17
ddh_13656,JVVZ,QGJR,2025/4/30 18:42,2025/4/30 21:14
ddh_13657,VIOC,AVSX,2025/4/30 13:30,2025/4/30 15:42
ddh_13658,DHUW,VIOC,2025/4/30 12:34,2025/4/30 14:36
ddh_13659,VIOC,ZJWW,2025/4/30 17:22,2025/4/30 19:16
ddh_13660,EJGL,VIOC,2025/4/30 20:11,2025/4/30 22:01
ddh_13661,VIOC,DHUW,2025/4/30 9:40,2025/4/30 11:19
ddh_13662,VIOC,MXYE,2025/4/30 13:55,2025/4/30 15:55
ddh_13663,VIOC,VWSF,2025/4/30 16:41,2025/4/30 19:32
ddh_13664,TTTN,VIOC,2025/4/30 11:15,2025/4/30 13:15
ddh_13665,DQUC,VIOC,2025/4/30 6:44,2025/4/30 9:17
ddh_13666,UDGM,VIOC,2025/4/30 12:08,2025/4/30 14:15
ddh_13667,NTBT,VIOC,2025/4/30 10:51,2025/4/30 12:33
ddh_13668,VIOC,TTTN,2025/4/30 8:24,2025/4/30 10:22
ddh_13669,VIOC,DQUC,2025/4/30 20:43,2025/4/30 23:15
ddh_13670,VIOC,UDGM,2025/4/30 9:12,2025/4/30 11:09
ddh_13671,KGQM,VIOC,2025/4/30 20:11,2025/4/30 21:27
ddh_13672,VIOC,NTBT,2025/4/30 8:28,2025/4/30 9:57
ddh_13673,QHMM,VIOC,2025/4/30 16:23,2025/4/30 18:14
ddh_13674,VGQZ,VIOC,2025/5/1 0:00,2025/5/1 1:01
ddh_13675,VIOC,VGQZ,2025/4/30 12:32,2025/4/30 13:36
ddh_13676,PMXY,VIOC,2025/4/30 10:46,2025/4/30 12:14
ddh_13677,VIOC,QHMM,2025/4/30 13:26,2025/4/30 15:23
ddh_13678,VYPF,VIOC,2025/4/30 12:34,2025/4/30 15:17
ddh_13679,VIOC,PMXY,2025/4/30 8:10,2025/4/30 9:39
ddh_13680,PPWD,VIOC,2025/4/30 21:49,2025/4/30 23:50
ddh_13681,VIOC,VYPF,2025/4/30 9:05,2025/4/30 11:20
ddh_13682,QHMM,VIOC,2025/4/30 10:55,2025/4/30 12:50
ddh_13683,VWSF,VIOC,2025/4/30 8:23,2025/4/30 10:55
ddh_13684,VIOC,PPWD,2025/4/30 19:05,2025/4/30 20:55
ddh_13685,RCDT,VIOC,2025/4/30 12:07,2025/4/30 14:19
ddh_13686,VIOC,QHMM,2025/4/30 7:43,2025/4/30 9:27
ddh_13687,VIOC,VWSF,2025/4/30 20:45,2025/4/30 23:51
ddh_13688,VIOC,RCDT,2025/4/30 9:14,2025/4/30 11:02
ddh_13689,MXYE,VIOC,2025/4/30 17:29,2025/4/30 19:44
ddh_13690,ZJWW,VIOC,2025/4/30 20:12,2025/4/30 22:20
ddh_13691,VWSF,VIOC,2025/4/30 15:42,2025/4/30 18:16
ddh_13692,JFEE,VIOC,2025/4/30 7:16,2025/4/30 9:05
ddh_13693,KQCH,VIOC,2025/4/30 17:17,2025/4/30 19:14
ddh_13694,JFEE,VIOC,2025/4/30 17:16,2025/4/30 19:19
ddh_13695,NDUJ,VIOC,2025/4/30 20:55,2025/4/30 22:43
ddh_13696,VIOC,KQCH,2025/4/30 14:38,2025/4/30 16:21
ddh_13697,VIOC,JFEE,2025/4/30 13:37,2025/4/30 15:38
ddh_13698,WGAC,NDUJ,2025/4/30 17:09,2025/4/30 19:34
ddh_13699,KYFK,VIOC,2025/4/30 16:29,2025/4/30 18:00
ddh_13700,VIOC,XQWL,2025/4/30 9:01,2025/4/30 10:21
ddh_13701,VIOC,KGQM,2025/4/30 17:54,2025/4/30 19:15
ddh_13702,VIOC,IWON,2025/4/30 8:05,2025/4/30 9:19
ddh_13703,SLPJ,VIOC,2025/4/30 7:52,2025/4/30 9:18
ddh_13704,VIOC,SLPJ,2025/4/30 21:35,2025/4/30 23:06
ddh_13705,XQWL,VIOC,2025/4/30 18:23,2025/4/30 20:07
ddh_13706,NDUJ,WGAC,2025/4/30 13:46,2025/4/30 16:05
ddh_13707,VIOC,NDUJ,2025/4/30 10:49,2025/4/30 12:20
ddh_13708,VIOC,XQWL,2025/4/30 15:37,2025/4/30 17:00
ddh_13709,RTWL,VIOC,2025/4/30 20:00,2025/4/30 22:15
ddh_13710,VIOC,RTWL,2025/4/30 22:33,2025/5/1 0:41
ddh_13711,VIOC,KYFK,2025/4/30 14:30,2025/4/30 15:57
ddh_13712,XQWL,VIOC,2025/4/30 17:02,2025/4/30 18:43
ddh_13713,VIOC,EJGL,2025/4/30 17:30,2025/4/30 19:11
ddh_13714,IWON,VIOC,2025/4/30 10:23,2025/4/30 11:48
ddh_13715,XKVP,XQWL,2025/4/30 14:10,2025/4/30 15:50
ddh_13716,STEC,VIOC,2025/4/30 11:30,2025/4/30 13:28
ddh_13717,NDUJ,VIOC,2025/4/30 11:23,2025/4/30 13:06
ddh_13718,AXWS,VIOC,2025/4/30 11:11,2025/4/30 13:23
ddh_13719,XQWL,XKVP,2025/4/30 11:46,2025/4/30 13:15
ddh_13720,VIOC,STEC,2025/4/30 8:21,2025/4/30 10:14
ddh_13721,VIOC,NDUJ,2025/4/30 8:23,2025/4/30 10:01
ddh_13722,VIOC,AXWS,2025/4/30 7:48,2025/4/30 9:57
ddh_13723,VIOC,JFEE,2025/4/30 20:13,2025/4/30 22:15
ddh_13724,DTEM,VIOC,2025/4/30 9:46,2025/4/30 10:51
ddh_13725,VIOC,WUZI,2025/4/30 11:46,2025/4/30 13:46
ddh_13726,VIOC,XKIV,2025/4/30 15:31,2025/4/30 19:15
ddh_13727,VIOC,XWBW,2025/4/30 19:19,2025/4/30 20:47
ddh_13728,VIOC,DTEM,2025/4/30 7:43,2025/4/30 8:57
ddh_13729,WUZI,VIOC,2025/4/30 20:38,2025/4/30 22:22
ddh_13730,LCDP,VIOC,2025/4/30 18:25,2025/4/30 22:17
ddh_13731,NJRH,VIOC,2025/4/30 9:51,2025/4/30 10:54
ddh_13732,ILSH,VIOC,2025/4/30 16:54,2025/4/30 18:32
ddh_13733,VIOC,WUZI,2025/4/30 8:35,2025/4/30 10:44
ddh_13734,VIOC,LCDP,2025/4/30 13:21,2025/4/30 17:14
ddh_13735,VIOC,NJRH,2025/4/30 7:44,2025/4/30 8:51
ddh_13736,VIOC,ILSH,2025/4/30 14:21,2025/4/30 16:00
ddh_13737,XFAQ,VIOC,2025/4/30 12:45,2025/4/30 13:41
ddh_13738,TGWV,VIOC,2025/4/30 14:12,2025/4/30 17:40
ddh_13739,VIOC,XFAQ,2025/4/30 10:45,2025/4/30 11:43
ddh_13740,PPSI,VIOC,2025/4/30 15:00,2025/4/30 15:54
ddh_13741,WUZI,VIOC,2025/4/30 19:53,2025/4/30 21:41
ddh_13742,RTHW,VIOC,2025/4/30 7:54,2025/4/30 8:49
ddh_13743,JFEE,VIOC,2025/4/30 12:15,2025/4/30 13:59
ddh_13744,VIOC,PPSI,2025/4/30 13:32,2025/4/30 14:14
ddh_13745,VIOC,JFEE,2025/4/30 8:28,2025/4/30 10:15
ddh_13746,VIOC,WUZI,2025/4/30 16:21,2025/4/30 18:55
ddh_13747,VIOC,RTHW,2025/4/30 21:24,2025/4/30 22:30
ddh_13748,KCUC,VIOC,2025/4/30 12:29,2025/4/30 13:56
ddh_13749,WUZI,VIOC,2025/4/30 14:47,2025/4/30 16:40
ddh_13750,XKIV,VIOC,2025/4/30 20:18,2025/5/1 0:00
ddh_13751,VIOC,KCUC,2025/4/30 9:45,2025/4/30 11:35
ddh_13752,XWBW,VIOC,2025/4/30 21:48,2025/4/30 23:12
ddh_13753,TPWY,VIOC,2025/4/30 8:12,2025/4/30 12:17
ddh_13754,NZHM,VIOC,2025/4/30 13:16,2025/4/30 16:26
ddh_13755,DTCX,VIOC,2025/4/30 20:20,2025/4/30 23:53
ddh_13756,AUJC,VIOC,2025/4/30 12:29,2025/4/30 16:14
ddh_13757,VIOC,AUJC,2025/4/30 8:30,2025/4/30 11:21
